Line	Environment	RI_956	RI_972	RI_978	RI_982	RI_993	RI_1033	RI_1040	Pyruvate	RI_1047	X2_hydroxibutyrate	RI_1062	Glycolate	RI_1076	RI_1084	Alanine	Hydroyxlamine	RI_1152	RI_1155	RI_1158	RI_1160	RI_1161	Monomethylphosphate	RI_1182	Valine	RI_1215	Urea	Benzoate	ethanolamine	Phosphorate	RI_1271	RI_1276	Isoleucine	RI_1291	Proline	Nicotinate	Glycine	Succinate	Glycerate	RI_1329	Fumarate	Serine	Threonine.	X2_Hydroxyethyl_methanamine	RI_1435	Malate	RI_1493	RI_1505	Aspartate	Methonione	X4_hydroxy.proline	Pyroglutamate	GABA	N_Acetylglutamate	RI_1539	Threonate	RI_1553	RI_1555	glutarate	X2_Oxoglutarate	RI_1578	RI_1590	RI_1595	Glutamate	RI_1616	Phenylalanine	RI_1624	RI_1625	RI_1628	RI_1632	Xylose	RI_1644	Arabinose	Asparagine.	RI_1674	X1_6_Anhydroglucose	RI_1698	RI_1705	RI_1707	Putrescine	Pentonate	RI_1746	D_Xylofuranose	RI_1762	glutamine	RI_1785	RI_1793	RI_1796	RI_1800	citrate	RI_1815	RI_1831	Ascorbate	Fructose	Mannose	Allantoin	glucopyranose	Glucose.	Lysine	Mannitol	Glucuronate	Tyrosine	RI_1944	RI_1960	RI_1972	RI_1977	Gluconate	Hexonate	RI_2010	RI_2037	RI_2048	RI_2062	Myo_inositol	RI_2166	RI_2175	RI_2184	Trans_Sinapinate	Fructose_6_phosphate	Glucose_6_phosphate	RI_2316	RI_2353	RI_2364	RI_2395	RI_2414	RI_2446	RI_2455	RI_2506	RI_2512	RI_2545	RI_2574	RI_2587	Sucrose	RI_2613	RI_2628	RI_2681	RI_2699	Maltose	RI_2793	RI_2817	RI_2819	RI_2875	RI_2878	RI_2905	RI_2940	Galactinol	RI_2964	RI_2968	RI_2970	RI_2983	RI_3027	Trehalose	RI_3066	RI_3078	Digalactosylglycerol	RI_3083	RI_3105	RI_3145	RI_3201	RI_3203	RI_3315	Raffinose	RI_3455
89	2	3489.349103	57.68385954	144.7340476	226.5402484	23.07354381	334.5663853	14.68316425	18.87835403	217.1010713	492.9347997	30.41512594	95.4405676	10.48797446	83.90379569	399.591827	834.8427671	78.65980846	245.4186024	23.07354381	10686.19718	30.41512594	13.6343668	220.2474637	303.1024619	39369.75853	18.87835403	30.41512594	297.8584747	3319.443917	261.1505641	188.7835403	12.58556935	164.661199	10.48797446	114.3189216	321.980816	314.6392338	201.3691097	27.2687336	217.1010713	13.6343668	28.31753105	1455.730855	406.9334091	11106.76495	15.73196169	443.6413197	11.53677191	26.21993615	16.78075914	1026.7727	737.3046046	1821.761164	2277.988053	299.9560696	351.3471445	202.4179071	113.2701242	51.39107486	10.48797446	239.1258177	12.58556935	640.8152396	700.596694	25.17113871	17.82955658	26.21993615	1344.558326	46.14708763	33.56151828	2119.619639	166.7587939	139.4900603	5775.727536	835.8915646	24.12234126	242.2722101	69.22063144	14.68316425	87.05018803	444.6901172	7539.80484	509.7155588	972.2352326	274.7849309	269.5409437	119.5629089	1173.604342	6126.025883	57.68385954	40.9031004	775.0613127	8099.862676	5130.717106	14.68316425	204.515502	12334.90676	817.0132105	947.0640939	405.8846117	25.17113871	526.496318	1254.361746	2520.260263	67860.34116	20947.63139	608.3025188	512.8619512	1086.554154	647.1080243	19484.55895	10418.75383	2843.289876	259.0529692	667.0351757	2058.789387	29.36632849	30.41512594	745.6949842	195.076325	17.82955658	63.97664421	14.68316425	724.7190353	18.87835403	2173.108308	11582.919	286.3217028	756.1829587	530.6915077	437802.6643	14.68316425	228.6378433	1587.879333	854.7699186	100126.5946	2250.719319	25.17113871	840.0867543	12.58556935	2164.717929	1831.200341	1887.835403	10572.92705	8305.426976	185.637148	20.97594892	1797.638823	572.6434056	7471.633006	2433.210075	2121.717234	4073.529281	6803.549033	164.661199	18.87835403	303.1024619	28.31753105	441.5437248	4700.710154	804.4276412
91	2	2514.582624	66.47389011	133.9864347	218.1174519	19.73443613	331.330796	24.92770879	16.61847253	75.8217809	727.058173	18.69578159	158.9141435	25.96636332	118.4066168	645.0044649	891.1655892	31.15963599	170.3393434	23.88905426	5625.35295	20.77309066	24.92770879	216.0401428	478.8197397	31349.70977	10.38654533	14.54116346	190.0737795	4670.829434	225.3880336	154.7595254	65.43523557	250.3157424	27.00501786	171.3779979	473.626467	486.0903214	316.7896325	21.81174519	247.1997788	30.12098145	244.0838152	908.8227163	364.567741	14451.83917	10.38654533	314.7123235	154.7595254	29.08232692	21.81174519	1630.687617	222.27207	1482.160018	2373.325608	821.5757355	371.8383228	142.295671	303.2871236	52.97138118	29.08232692	289.7846147	20.77309066	2201.94761	794.5707177	15.57981799	12.46385439	11.42519986	351.0652321	35.31425412	9.347890796	2211.295501	105.9427624	84.13101716	3302.921415	545.2936298	25.96636332	283.5526875	68.55119917	12.46385439	40.50752678	562.9507568	5800.885566	330.2921415	995.0310425	48.81676305	168.2620343	59.20330838	73.74447184	7115.822205	34.27559959	32.19829052	608.6515563	1225.612349	2543.664951	16.61847253	172.4166525	10268.13871	911.9386799	1176.795586	102.8267988	12.46385439	495.4382122	960.7554429	2360.861753	47845.62106	28.04367239	819.4984265	362.490432	875.5857712	690.7052644	12728.7113	6575.721848	2035.762884	259.6636332	677.2027555	2668.303495	10.38654533	18.69578159	780.0295542	130.8704711	22.85039972	56.08734478	30.12098145	745.7539546	13.50250893	865.1992259	11227.8555	253.431706	784.1841723	291.8619237	453996.935	9105.88429	130.8704711	908.8227163	829.8849718	82502.40686	2101.19812	22.85039972	772.7589725	13.50250893	2169.749319	552.5642115	3196.978652	4575.273217	9185.860689	236.8132335	31.15963599	533.8684299	682.3960281	8712.234222	1784.408488	2541.587642	4858.825905	5553.685787	117.3679622	15.57981799	223.3107246	32.19829052	273.1661422	5663.783168	776.9135906
97	2	2191.278934	105.4360268	109.4147448	220.8188485	11.93615397	330.2335933	18.89891046	10.94147448	112.3987833	539.1162879	13.92551297	117.3721808	25.86166695	136.2710912	549.0630828	747.9989824	55.70205188	200.9252586	16.90955146	4018.505172	8.952115481	21.88294895	262.5953874	560.9992368	30838.04847	17.90423096	30.83506444	275.5262209	3913.069145	181.0316686	111.4041038	170.0901941	123.3402577	85.54243682	163.1274377	457.552569	348.1378243	216.8401305	17.90423096	460.5366075	72.61160335	412.7919916	870.3445607	423.7334661	15226.55375	14.92019247	212.8614126	1405.482131	22.87762845	23.87230795	1483.067131	147.2125657	1160.790974	2671.709131	645.5469941	373.9994912	153.1806427	188.9891046	53.71269289	14.92019247	140.2498092	13.92551297	3635.553565	493.361031	89.52115481	17.90423096	15.91487197	185.0103866	36.80314142	17.90423096	3010.89484	143.2338477	77.58500084	3979.712671	523.2014159	26.85634644	224.7975665	75.59564184	16.90955146	88.52647531	591.8343013	5753.226216	233.749682	689.3128921	33.81910293	155.1700017	17.90423096	26.85634644	10124.84261	43.76589791	17.90423096	620.6800067	744.0202644	1747.651878	9.946794979	134.2817322	8468.701245	778.8340469	695.280969	117.3721808	27.85102594	355.1005808	822.5999448	2506.592335	51148.40914	17.90423096	661.4618661	342.1697473	626.6480837	642.5629556	12796.55174	7232.314629	1940.6197	326.2548753	512.2599414	3068.586251	37.79782092	27.85102594	556.0258393	114.3881423	36.80314142	77.58500084	30.83506444	507.2865439	23.87230795	997.6635364	12455.37667	278.5102594	518.2280184	202.9146176	435915.3059	8754.174261	155.1700017	650.5203916	546.0790444	67446.23271	1701.896621	28.84570544	524.1960954	13.92551297	2027.156817	403.8398762	7954.451945	12681.16892	8843.695416	288.4570544	17.90423096	245.685836	539.1162879	9275.386318	2234.050152	2895.512018	5654.752946	5109.668581	152.1859632	9.946794979	203.9092971	12.93083347	191.9731431	7577.468415	466.5046845
98	2	2341.678861	68.66501188	146.41804	223.1612886	18.17603256	285.767623	13.12713462	29.28360801	72.70413023	587.6917193	23.22493049	158.5353951	15.1466938	63.61611395	340.2957206	764.403147	29.28360801	590.7210581	15.1466938	2966.732425	24.23471008	15.1466938	189.8385623	295.8654188	23606.62717	22.2151509	16.15647338	238.3079824	4050.225921	146.41804	92.89972196	70.68457105	10.09779586	32.31294677	164.5940726	274.6600475	257.4937946	207.0048152	17.16625297	466.518169	68.66501188	166.6136318	780.5596204	305.9632147	10650.1453	18.17603256	127.2322279	1904.4443	19.18581214	15.1466938	1218.803961	205.9950356	1054.209888	1719.654636	1449.033707	369.5793287	77.75302816	207.0048152	33.32272635	19.18581214	84.82148527	31.30316718	3247.45115	451.3714752	29.28360801	23.22493049	19.18581214	335.2468227	11.10757545	19.18581214	1615.647338	120.1637708	30.29338759	2653.700753	493.7822178	11.10757545	141.3691421	41.40096305	28.27382842	52.5085385	547.3005359	5296.293931	325.1490269	609.9068702	17.16625297	127.2322279	29.28360801	9.088016278	8833.551823	34.33250594	25.24448966	462.4790506	770.4618245	1659.067861	18.17603256	85.83126485	8692.182681	595.769956	1108.737986	78.76280775	31.30316718	208.0145948	747.236894	2098.321981	41551.4202	31.30316718	1206.686606	276.6796067	403.9118346	457.4301527	11155.03509	4555.115715	1644.930946	435.2150018	474.5964057	3152.531869	31.30316718	11.10757545	480.6550832	144.3984809	18.17603256	59.5769956	14.13691421	454.4008139	17.16625297	838.1170568	11639.72929	249.4155579	470.5572873	287.7871822	420947.826	9165.769307	157.5256155	818.9312446	499.8408953	67105.9122	1529.816074	15.1466938	477.6257444	17.16625297	1957.962618	611.9264294	4346.09134	6203.076	7248.197872	332.217484	19.18581214	500.8506749	417.0389692	6064.736196	1635.84293	2532.527203	5068.083745	4779.286783	272.6404884	28.27382842	61.59655478	24.23471008	173.6820889	4487.460482	398.8629367
109	2	1701.273521	15.39614046	77.9429611	171.2820627	22.13195192	241.5269535	125.0936413	12.50936413	1648.349289	280.0173047	23.0942107	111.6220184	15.39614046	119.3200886	306.9605505	839.0896553	36.5658336	192.4517558	8.660329011	14784.14388	23.0942107	37.52809238	155.8859222	386.8280292	390.6770643	9.62258779	165.50851	345.4509017	4301.296742	312.7341032	225.1685543	30.79228093	193.4140146	11.54710535	89.49006645	398.3751345	297.3379627	192.4517558	12.50936413	151.0746283	23.0942107	18.2829168	1530.953717	118.3578298	8201.331574	18.2829168	402.2241696	25.01872826	18.2829168	10.58484657	1184.540557	29.83002215	2063.082822	2422.005347	1250.936413	310.8095856	552.3365392	230.942107	35.60357482	18.2829168	330.0547612	30.79228093	621.6191713	486.9029422	24.05646948	23.0942107	13.47162291	26.94324581	9.62258779	29.83002215	14240.46767	138.5652642	44.26390384	20808.8461	1495.350143	11.54710535	172.2443214	74.09392599	28.86776337	34.64131605	483.0539071	7300.657357	365.658336	528.2800697	28.86776337	65.43359698	14.43388169	91.41458401	5330.913636	231.9043657	16.35839924	950.7116737	979.5794371	1812.89554	15.39614046	127.9804176	9956.491587	609.1098071	1019.994306	36.5658336	171.2820627	2001.49826	883.3535592	2114.082538	70432.53133	10.58484657	1109.484372	441.6767796	4558.219836	437.8277445	21975.10374	5642.68548	2636.589055	194.3762734	460.9219552	1949.536286	44.26390384	11.54710535	477.2803544	182.829168	67.35811453	64.4713382	143.3765581	461.8842139	14.43388169	17240.79054	13528.39617	244.4137299	472.4690605	41.3771275	424947.9107	8303.331004	1457.82205	496.52553	1049.824328	2384.477254	264.6211642	14.43388169	373.3564063	13.47162291	818.882221	270.3947169	452.2616262	3812.469283	9532.135465	533.0913636	30.79228093	33.67905727	446.4880735	46019.06385	4930.613984	2350.798197	27.90550459	17634.35438	523.4687758	49.07519773	25.98098703	15.39614046	2371.96789	4855.557799	2546.136729
111	2	1706.839842	66.01038064	161.1682021	200.6029749	12.00188739	297.4753517	26.57560779	15.43099807	210.890307	561.5168743	8.572776706	135.449872	26.57560779	185.1719769	360.0566217	640.38642	24.86105245	1133.321081	8.572776706	5913.501372	16.28827574	35.1483845	180.8855885	374.6303421	4997.92882	13.71644273	22.28921944	269.1851886	5185.67263	156.0245361	124.3052622	78.8695457	109.7315418	112.3033749	127.7343729	444.0698334	293.1889634	249.4678022	23.14649711	246.0386915	16.28827574	62.58126996	973.8674338	288.0452973	16013.08961	25.71833012	252.0396352	607.8098685	24.00377478	15.43099807	1491.663147	22.28921944	1298.775671	1760.848335	1149.609356	280.3297983	153.452703	136.3071496	42.86388353	24.00377478	159.4536467	14.5737204	2480.961579	410.6360042	9.430054377	8.572776706	17.14555341	50.57938257	22.28921944	10.28733205	1767.706557	123.4479846	183.4574215	3340.811082	549.5149869	16.28827574	151.7381477	66.01038064	11.14460972	76.29771269	448.3562217	5447.142319	376.3448974	461.2153868	293.1889634	7381.160744	11.14460972	331.7664585	10050.72341	84.01321172	22.28921944	499.792882	5435.99771	2886.453917	8.572776706	124.3052622	9135.150858	659.2465287	411.4932819	243.4668585	22.28921944	396.9195615	780.1226803	2499.821688	46266.41861	11214.04921	793.839123	352.3411226	861.564059	444.9271111	11986.45639	5110.232195	1651.974071	234.0368041	403.7777829	2138.050511	14.5737204	2442.384084	445.7843887	20950.15171	11.14460972	461.2153868	732.9724084	479.2182179	14.5737204	2058.323687	10838.56159	239.1804701	452.6426101	9109.432528	399468.248	7209.70521	27.43288546	502.364715	546.0858762	15176.3866	1110.174583	176.5992002	435.4970567	11.14460972	1491.663147	174.8846448	4056.637937	3379.388578	6077.241407	306.0481284	20.5746641	56.58032626	438.0688897	6139.822677	2206.632724	2596.694064	4883.91089	13.71644273	643.8155306	126.0198176	9388.905049	178.3137555	384.0603964	7695.781649	576.9478723
120	2	2107.526337	182.411815	112.3326996	232.910001	16.48920361	279.2858862	20.61150452	31.947832	31.947832	434.9027453	13.39747794	156.6474343	30.91725677	138.0970803	481.2786304	585.3667282	26.79495587	462.7282764	18.55035406	2520.787002	10.30575226	34.00898245	238.0628772	361.7319042	21514.28841	35.03955768	31.947832	199.9315938	3760.568999	61.83451355	52.55933651	154.5862839	12.36690271	88.62946942	194.7787177	350.3955768	267.9495587	224.6653992	11.33632748	693.5771269	158.7085848	223.634824	595.6724805	327.7229218	10395.4123	9.275177032	74.20141626	2382.689922	17.51977884	19.58092929	851.2551365	91.72119509	796.6346495	2170.391425	1065.614783	359.6707538	92.75177032	173.1366379	30.91725677	12.36690271	140.1582307	157.6780095	3810.03661	513.2264624	156.6474343	17.51977884	15.45862839	139.1276555	23.70323019	20.61150452	2669.189835	81.41544284	278.255311	1648.920361	364.8236299	31.947832	157.6780095	74.20141626	17.51977884	63.895664	522.5016395	4553.081347	298.8668155	724.4943837	25.76438064	241.1546028	16.48920361	21.64207974	16099.64618	76.26256671	17.51977884	443.1473471	571.9692503	1287.188457	1639.645184	151.4945582	7047.073394	694.6077022	821.3684549	97.90464645	47.40646039	284.4387623	950.1903582	1909.655893	36419.4979	15.45862839	1226.384519	261.7661073	523.5322147	594.6419053	12073.18877	4210.930373	1450.019343	296.805665	559.6023476	3832.709265	18.55035406	22.67265497	563.7246485	145.3111068	15.45862839	79.35429238	26.79495587	531.7768165	30.91725677	382.3434088	11396.10085	238.0628772	569.9080999	85.53774374	438151.1184	20.61150452	114.3938501	574.0304008	577.1221264	39236.06	994.5050929	22.67265497	475.0951791	18.55035406	1353.145271	258.6743817	6495.715648	4515.980639	5492.965953	195.8092929	12.36690271	150.463983	405.0160637	7196.506802	2024.049743	2857.785101	5570.259095	25.76438064	295.7750898	13.39747794	224.6653992	22.67265497	225.6959744	7049.134544	377.1905326
125	2	2040.276043	100.2616567	157.6930911	238.486465	15.57462628	280.3432731	17.52145457	9.734141428	49.64412128	468.2122027	17.52145457	204.41697	9.734141428	119.7299396	428.3022228	626.878708	36.01632328	514.9360815	28.22901014	3268.724691	15.57462628	30.17583843	215.1245256	447.7705057	23453.44036	27.255596	9.734141428	243.3535357	4599.381825	112.9160406	81.76678799	171.3208891	29.20242428	59.37826271	159.6399194	350.4290914	389.3656571	353.3493338	27.255596	542.1916775	130.4374951	217.0713538	644.4001625	391.3124854	19475.09675	31.14925257	121.6767678	1552.595558	15.57462628	10.70755557	1104.825052	137.2513941	894.5675972	2485.126307	1421.184648	354.322748	109.022384	251.1408488	39.90997985	16.54804043	109.022384	81.76678799	3807.022712	474.0526875	129.464081	30.17583843	21.41511114	220.9650104	14.60121214	28.22901014	2610.696731	109.022384	28.22901014	2997.142146	452.6375764	16.54804043	173.2677174	67.16557585	19.46828286	79.81995971	572.367516	5140.600088	249.1940206	597.6762837	10.70755557	338.7481217	143.091879	23.36193943	17881.6178	48.67070714	16.54804043	504.228526	685.2835565	1466.935113	1233.315719	118.7565254	7609.178354	688.203799	979.2546276	36.98973743	41.85680814	386.4454147	823.5083648	2324.512973	43026.85194	12.65438386	1228.448648	259.9015761	679.4430717	550.9524048	12155.0224	4469.917744	1620.734548	310.5191115	539.2714351	3368.012934	11.68096971	9.734141428	536.3511927	115.836283	23.36193943	87.60727285	21.41511114	521.7499805	15.57462628	414.6744248	10727.02385	242.3801216	500.3348694	98.31482842	436736.8564	8258.445587	92.47434356	601.5699402	518.8297381	45531.44653	1062.968244	29.20242428	474.0526875	9.734141428	1739.491073	382.5517581	6575.412535	3048.733095	6760.361222	378.6581015	18.49486871	240.4332933	507.1487684	7210.078556	1921.519518	3002.009216	5732.435887	17.52145457	319.2798388	31.14925257	341.6683641	31.14925257	288.1305863	7280.164374	462.3717178
133	2	1699.101381	117.1132026	136.3120882	252.4653465	18.23894138	314.8617249	28.7983285	15.35910853	277.4238979	514.5301358	13.43921997	89.27481834	14.39916425	110.3935926	408.9362647	695.9596053	36.47788276	335.0205548	27.83838421	3012.305161	20.15882995	30.71821706	184.3093024	353.2594962	17.2789971	31.67816135	69.11598839	194.8686895	3244.611677	95.99442832	59.51654556	90.23476262	13.43921997	60.47648984	71.99582124	346.5398862	252.4653465	178.5496367	15.35910853	427.175206	140.1518654	222.7070737	792.9139779	99.83420546	15179.59895	17.2789971	119.0330911	2766.559424	18.23894138	24.95855136	1295.924782	16.31905281	863.9498549	2360.502992	496.2911944	411.8160975	346.5398862	91.19470691	37.43782705	11.5193314	97.91431689	15.35910853	2930.709897	543.3284643	150.7112525	38.39777133	15.35910853	24.95855136	28.7983285	25.91849565	12238.32967	144.9515868	145.9115311	6785.846138	679.6405525	23.99860708	174.7098595	63.35632269	17.2789971	55.67676843	434.8547603	6334.672325	331.1807777	725.7178781	195.8286338	16.31905281	24.95855136	144.9515868	12697.18303	143.9916425	11.5193314	574.0466814	5963.173887	4050.964875	24.95855136	56.63671271	8490.707185	726.6778224	544.2884086	410.8561532	60.47648984	2129.15642	603.8049542	3148.617249	51753.47614	15099.92358	911.9470691	324.4611677	4630.771222	545.2483529	11204.46967	8624.139441	1717.340323	284.1435078	549.08813	2885.592515	17.2789971	335.9804991	583.6461242	87.35492977	28.7983285	124.7927568	95.03448404	513.5701915	46.07732559	2104.197869	10253.16489	248.6255694	565.4071828	163.1905281	403708.4081	20.15882995	233.2664608	331.1807777	923.4664005	95.99442832	149.7513082	13.43921997	447.334036	8.639498549	600.9251213	196.7885781	4860.197906	11569.2485	6133.084026	346.5398862	14.39916425	39.35771561	562.52735	27025.31141	2860.633964	2456.497421	4632.691111	5777.904641	178.5496367	32.63810563	18.23894138	30.71821706	1750.938373	6889.520121	1629.985393
134	2	1949.874999	148.6940772	129.8594941	244.8495805	16.85199542	323.1617945	17.84328927	20.81717081	62.45151243	569.9939627	24.7823462	136.798551	29.73881544	126.8856126	298.3794483	562.0636119	65.42539398	342.9876715	11.89552618	3072.019635	11.89552618	34.69528469	113.9987925	378.67425	25404.87874	29.73881544	27.75622775	251.7886374	3733.212632	109.0423233	62.45151243	133.8246695	33.70399084	40.64304777	166.5373665	333.074733	224.0324097	166.5373665	15.86070157	403.4565962	105.0771479	179.4241865	779.1569646	214.1194712	16910.48176	16.85199542	94.17291557	2273.036794	9.912938481	14.86940772	965.5202081	140.7637264	934.7900988	1829.928444	1883.458311	404.44789	106.0684418	118.9552618	73.35574476	15.86070157	108.0510294	108.0510294	3310.921453	537.2812657	111.024911	9.912938481	17.84328927	284.5013344	25.77364005	28.7475216	3138.436323	114.9900864	99.12938481	3228.644063	442.1170563	8.921644633	175.4590111	63.44280628	30.73010929	49.56469241	536.2899718	5353.978074	254.762519	732.5661538	12.88682003	281.5274529	108.0510294	14.86940772	16962.02904	43.61692932	21.80846466	482.760104	443.1083501	1461.167132	1351.133515	72.36445091	6814.153912	738.5139169	350.9180222	60.46892474	34.69528469	293.4229791	627.4890059	2770.666306	44362.38229	27.75622775	1321.3947	301.3533298	519.4379764	650.2887644	10680.19992	3648.952655	1550.383579	335.0573207	555.124555	2995.690009	9.912938481	14.86940772	609.6457166	93.18162173	19.82587696	99.12938481	12.88682003	594.7763089	9.912938481	348.9354345	11674.46765	215.110765	585.8546643	130.850788	417709.4191	8522.153213	60.46892474	577.9243135	560.0810242	46600.7238	723.6445091	20.81717081	551.1593796	26.7649339	1030.945602	455.0038763	4728.471656	5379.751714	4521.291241	338.0312022	18.83458311	297.3881544	607.6631289	7630.980043	1790.27669	2999.655185	5672.183399	11.89552618	479.7862225	74.34703861	343.9789653	13.87811387	211.1455897	4886.087378	357.8570792
155	2	1916.090129	105.3520346	115.6991094	224.8137166	17.87222015	327.3438217	33.86315397	19.75350648	256.7955843	537.1072477	15.99093382	112.8771799	28.21929498	128.8681137	382.8417685	609.5367715	27.27865181	456.2119355	15.05029065	5095.46403	15.05029065	39.50701297	27.27865181	444.9242175	4021.249534	13.16900432	29.15993814	221.9917871	3460.626207	122.2836116	84.65788493	72.42952377	74.31081011	69.60759428	126.9868274	323.5812491	237.982721	246.4485095	14.10964749	419.526852	29.15993814	149.5622634	953.8121702	253.0330116	9375.390434	16.93157699	208.8227828	2185.114074	25.39736548	15.05029065	1882.226975	27.27865181	1176.744601	3595.13818	1040.351341	409.1797772	204.119567	84.65788493	45.15087196	15.05029065	181.544131	93.12367342	3614.891687	411.0610635	155.2061224	9.406431659	12.22836116	69.60759428	14.10964749	27.27865181	9203.252735	151.4435497	337.6908966	9013.242816	584.139406	17.87222015	182.4847742	63.96373528	11.28771799	67.72630794	556.8607542	6475.387554	445.8648606	521.1163139	204.119567	179.6628447	58.31987628	348.9786145	9224.887528	101.5894619	301.9464562	479.7280146	8417.815692	5020.212576	15.99093382	151.4435497	11156.02795	633.0528506	457.1525786	684.7882248	31.04122447	1212.489041	1001.784972	3142.688817	47843.93335	18626.61597	1643.303611	345.2160419	2133.3787	533.3446751	11374.25716	8901.306279	1633.897179	234.2201483	479.7280146	2749.499974	54.55730362	12.22836116	452.4493628	85.5985281	26.33800864	89.36110076	15.05029065	427.9926405	28.21929498	2851.089436	11077.95456	228.5762893	414.8236362	94.06431659	415735.1194	8049.08357	211.6447123	297.2432404	609.5367715	13953.50072	556.8607542	28.21929498	362.1476189	16.93157699	1466.462696	236.1014346	6433.999255	7737.730683	11639.51853	439.2803585	25.39736548	84.65788493	530.5227456	26027.5964	2237.790092	2762.668978	4861.243881	8494.007788	350.8599009	81.83595543	27.27865181	12.22836116	1062.926777	7171.463497	1181.447816
